id,age,name,club,nationality,position,preferred_foot,release_clause,value,wage
237677,20,R. McCourt,Bohemian FC,Republic of Ireland,LDM,Left,175000.0,100000.0,1000.0
225390,21,H. Strömgren,Kalmar FF,Sweden,GK,Right,116000.0,80000.0,1000.0
241519,25,Li Lei,Guizhou Hengfeng FC,China PR,GK,Right,165000.0,70000.0,2000.0
238448,20,A. Fantini,Sagan Tosu,Japan,GK,Right,225000.0,120000.0,1000.0
238705,21,V. Piechocki,Stade de Reims,France,CAM,Right,242000.0,110000.0,2000.0
241267,20,M. Giraldo,Envigado FC,Colombia,CDM,Right,237000.0,120000.0,1000.0
239477,18,A. Damlu,Yeni Malatyaspor,Turkey,GK,Right,289000.0,110000.0,1000.0
245621,19,K. Hori,Yokohama F. Marinos,Japan,CAM,Right,160000.0,110000.0,1000.0
245622,18,S. Machino,Yokohama F. Marinos,Japan,ST,Right,160000.0,110000.0,1000.0
236407,20,A. Nelson,Sunderland,England,ST,Right,215000.0,110000.0,2000.0
242040,19,O. Skarsem,Rosenborg BK,Norway,CM,Right,270000.0,140000.0,1000.0
241529,19,C. Zamorano,Club Deportes Temuco,Chile,CDM,Right,257000.0,130000.0,1000.0
242297,17,A. Søndergaard,Wolverhampton Wanderers,Denmark,GK,Right,348000.0,120000.0,2000.0
237434,20,G. Harada,Yokohama F. Marinos,Japan,GK,Right,116000.0,80000.0,1000.0
238458,19,E. Vertainen,HJK Helsinki,Finland,CM,Right,361000.0,130000.0,1000.0
244092,21,J. Breitfeld,FC Ingolstadt 04,Germany,RM,Right,216000.0,120000.0,3000.0
242301,24,J. Beaulieu,Montreal Impact,Canada,GK,Right,110000.0,70000.0,1000.0
228223,21,J. Weaver,Birmingham City,England,GK,Right,210000.0,100000.0,2000.0
243071,21,Mao Haoyu,Tianjin TEDA FC,China PR,ST,Right,235000.0,100000.0,2000.0
238976,21,M. Lopez,CD Huachipato,Chile,CDM,Right,171000.0,110000.0,1000.0
244864,19,F. Fridriksson,Vejle Boldklub,Iceland,LWB,Left,244000.0,130000.0,1000.0
238465,19,C. Camwell,Coventry City,England,LB,Left,309000.0,130000.0,1000.0
231298,22,J. Macdonald,Central Coast Mariners,Australia,ST,Right,174000.0,120000.0,1000.0
244356,18,M. Schmeling,MSV Duisburg,Germany,LB,Left,289000.0,130000.0,1000.0
235909,28,H. Sharahili,Al Batin,Saudi Arabia,ST,Right,116000.0,70000.0,3000.0
245125,18,P. Plewka,Wisła Kraków,Poland,CDM,Right,109000.0,110000.0,1000.0
228998,21,D. Marzino,BSC Young Boys,Switzerland,GK,Right,170000.0,90000.0,1000.0
246150,17,J. Echave,Unión Española,Chile,GK,Right,259000.0,110000.0,1000.0
235143,21,M. Welch-Hayes,Macclesfield Town,England,RB,Right,176000.0,90000.0,1000.0
241543,17,A. Lyons,Bohemian FC,Republic of Ireland,RB,Right,158000.0,90000.0,1000.0
240009,19,N. Feil,VfR Aalen,Germany,CM,Right,291000.0,140000.0,1000.0
243337,17,G. Gibson,Sandefjord Fotball,Norway,ST,Right,263000.0,140000.0,1000.0
245385,18,M. Saunders-Henry,Millwall,England,RM,Right,231000.0,110000.0,1000.0
245386,18,J. Hanson,Millwall,England,CM,Right,354000.0,140000.0,1000.0
236683,19,F. Preston,Sheffield Wednesday,England,RM,Left,435000.0,150000.0,2000.0
243343,19,M. Contreras,Unión La Calera,Chile,ST,Right,,120000.0,1000.0
242064,19,R. Tanaka,Kashiwa Reysol,Japan,RM,Right,174000.0,120000.0,1000.0
245392,17,G. Botos,AEK Athens,Greece,CAM,Right,480000.0,150000.0,1000.0
237969,19,S. Blaney,Doncaster Rovers,Republic of Ireland,CB,Left,261000.0,110000.0,1000.0
246163,19,T. Clavijo,Once Caldas,Colombia,LB,Left,257000.0,130000.0,1000.0
235669,21,A. Comrie,St. Johnstone FC,Scotland,RB,Right,309000.0,130000.0,1000.0
242582,18,Y. Ogaki,Nagoya Grampus,Japan,ST,Right,263000.0,140000.0,1000.0
237975,19,B. Cotter,Ipswich Town,Republic of Ireland,RB,Right,185000.0,90000.0,1000.0
238999,21,R. Masterson,Bohemian FC,Republic of Ireland,ST,Right,175000.0,100000.0,1000.0
241304,20,Ma Junliang,Guangzhou R&F; FC,China PR,CM,Right,416000.0,150000.0,2000.0
240538,20,A. Vucenovic,SKN St. Pölten,Austria,ST,Left,182000.0,110000.0,2000.0
246170,18,F. Gómez,Itagüí Leones FC,Colombia,RM,Right,277000.0,140000.0,1000.0
241563,20,J. Lártiga,San Luis de Quillota,Chile,GK,Right,237000.0,120000.0,1000.0
244123,19,J. Meiser,SG Sonnenhof Großaspach,Germany,ST,Right,198000.0,120000.0,1000.0
238237,19,M. Olsen,Stabæk Fotball,Norway,RB,Right,293000.0,130000.0,1000.0
239773,22,A. Reid,Stevenage,England,ST,Right,164000.0,90000.0,2000.0
239006,18,J. Isaksen,Kristiansund BK,Norway,CM,Right,225000.0,120000.0,1000.0
243103,21,Yu Zhen,Dalian YiFang FC,China PR,CDM,Right,212000.0,90000.0,1000.0
236448,20,B. Morgado,FC Sion,Switzerland,LB,Left,270000.0,130000.0,3000.0
242851,19,Shen Shuaishuai,Guangzhou R&F; FC,China PR,GK,Right,378000.0,120000.0,1000.0
236452,20,D. Lalhlimpuia,,India,,Right,,0.0,0.0
238500,21,A. Zabani,Al Batin,Saudi Arabia,CDM,Right,,100000.0,3000.0
231590,19,L. Butroid,Scunthorpe United,England,LB,Left,309000.0,130000.0,1000.0
242854,17,S. Walker,Middlesbrough,England,ST,Right,435000.0,150000.0,4000.0
229031,22,N. Baumann,FC Zürich,Switzerland,GK,Right,116000.0,70000.0,1000.0
233383,18,P. Kalambayi,AFC Wimbledon,England,CB,Right,309000.0,130000.0,1000.0
237736,23,S. Awaka,Hokkaido Consadole Sapporo,Japan,GK,Right,80000.0,60000.0,1000.0
240297,19,R. Källman,HJK Helsinki,Finland,GK,Right,333000.0,120000.0,1000.0
245162,19,T. Wood,AFC Wimbledon,England,ST,Right,234000.0,120000.0,1000.0
242347,18,I. Angking,New England Revolution,United States,CDM,Right,319000.0,130000.0,1000.0
235949,21,Strefezza,US Cremonese,Brazil,RW,Right,,100000.0,2000.0
243117,20,Xie Weijun,Tianjin TEDA FC,China PR,ST,Right,259000.0,110000.0,2000.0
242607,17,D. Pik,Cracovia,Poland,LM,Right,257000.0,130000.0,1000.0
246448,18,R. Campbell,Gillingham,England,ST,Left,215000.0,110000.0,1000.0
245425,17,N. James,Newcastle Jets,Australia,GK,Right,169000.0,90000.0,1000.0
224947,20,D. Grimshaw,Manchester City,England,GK,Right,297000.0,120000.0,6000.0
236468,18,A. Aktas,Stade de Reims,Turkey,CAM,Right,420000.0,140000.0,1000.0
239540,19,E. Toal,Derry City,Northern Ireland,RCB,Right,283000.0,130000.0,1000.0
240564,21,T. Fantacci,Carpi,Italy,CAM,Left,,120000.0,2000.0
243637,18,R. Hutchinson,Burton Albion,England,LB,Left,358000.0,130000.0,1000.0
229559,21,J. Veale,Cardiff City,Wales,CM,Right,264000.0,120000.0,4000.0
242103,17,E. Kalsaas,SK Brann,Norway,RB,Right,131000.0,90000.0,1000.0
238009,20,M. Frese,FC Nordsjælland,Denmark,LW,Left,174000.0,120000.0,2000.0
242617,22,S. Yoneda,V-Varen Nagasaki,Japan,CAM,Right,131000.0,90000.0,1000.0
226490,21,S. Boyd,Hamilton Academical FC,Scotland,ST,Right,309000.0,130000.0,1000.0
242106,23,M. Al Sharimi,Al Raed,Saudi Arabia,RB,Right,148000.0,80000.0,2000.0
234940,21,A. Baldwin,Cheltenham Town,England,CB,Right,,110000.0,4000.0
242108,17,K. Grozos,Western Sydney Wanderers,Australia,CAM,Right,244000.0,130000.0,1000.0
244668,18,H. Brkic,Trelleborgs FF,Sweden,ST,Right,263000.0,140000.0,1000.0
244413,18,M. Pfeifer,TSV Hartberg,Austria,CB,Right,149000.0,90000.0,1000.0
29118,38,S. Ono,Hokkaido Consadole Sapporo,Japan,CM,Right,25000.0,20000.0,1000.0
211135,26,M. Attiyah,Ohod Club,Saudi Arabia,LCM,Right,138000.0,80000.0,3000.0
241599,18,B. Crellin,Fleetwood Town,England,GK,Right,303000.0,110000.0,1000.0
242624,22,J. Gallagher,Atlanta United,Republic of Ireland,ST,Right,187000.0,110000.0,1000.0
240321,22,J. King,St. Mirren,England,CM,Right,195000.0,110000.0,1000.0
241601,20,C. Barrios,Patriotas Boyacá FC,Colombia,CAM,Right,186000.0,120000.0,1000.0
240322,19,H. Brockbank,Bolton Wanderers,England,CB,Right,210000.0,100000.0,1000.0
241091,19,B. Scott,1. FC Köln,United States,GK,Right,255000.0,120000.0,1000.0
243651,18,M. Sheaf,Hull City,England,RM,Right,354000.0,140000.0,2000.0
233668,21,Zhang Yan,Jiangsu Suning FC,China PR,GK,Right,212000.0,90000.0,1000.0
239816,18,N. Mantl,SpVgg Unterhaching,Germany,GK,Right,228000.0,110000.0,1000.0
244169,18,K. Kumor,Zagłębie Sosnowiec,Poland,RM,Right,277000.0,140000.0,1000.0
243915,17,S. McNamee,Derry City,Republic of Ireland,RCM,Right,283000.0,130000.0,1000.0
244939,19,L. Zottele,SCR Altach,Austria,CB,Left,165000.0,100000.0,1000.0
232396,20,C. Tanor,Hobro IK,Ghana,CM,Right,244000.0,130000.0,1000.0
241613,18,K. Katz,HJK Helsinki,Finland,CB,Right,361000.0,130000.0,1000.0
238545,18,F. Al Birekan,Al Nassr,Saudi Arabia,ST,Left,378000.0,140000.0,3000.0
241108,19,P. Teixeira,BSC Young Boys,Switzerland,LM,Left,319000.0,150000.0,1000.0
246228,18,J. Lankester,Ipswich Town,England,ST,Right,542000.0,160000.0,1000.0
241622,20,Qian Yumiao,Tianjin Quanjian FC,China PR,CB,Right,333000.0,120000.0,2000.0
245462,17,S. Łapiński,Jagiellonia Białystok,Poland,CAM,Right,257000.0,130000.0,1000.0
227545,21,T. Ryan,Cork City,Republic of Ireland,GK,Right,305000.0,100000.0,1000.0
233689,20,J. Lindgren,IFK Norrköping,Sweden,GK,Right,206000.0,110000.0,1000.0
240346,20,S. George,Tranmere Rovers,England,GK,Right,195000.0,100000.0,1000.0
231131,20,J. McGarry,Willem II,New Zealand,LW,Left,182000.0,110000.0,1000.0
225500,23,M. Loaiza,Atlético Bucaramanga,Colombia,GK,Left,109000.0,70000.0,1000.0
240348,21,D. Łuczak,Śląsk Wrocław,Poland,LM,Right,155000.0,100000.0,1000.0
245469,18,A. Tymiński,Piast Gliwice,Poland,CB,Right,217000.0,110000.0,1000.0
242910,21,Liu Boyang,Beijing Renhe FC,China PR,RB,Right,188000.0,80000.0,1000.0
222431,21,J. Storevik,Sandefjord Fotball,Norway,GK,Right,145000.0,100000.0,1000.0
238303,18,K. Velde,FK Haugesund,Norway,ST,Right,145000.0,100000.0,1000.0
244192,20,T. Isherwood,Bradford City,Sweden,CB,Left,333000.0,140000.0,1000.0
231651,22,V. Fazliu,FC Lugano,Switzerland,CM,Right,165000.0,100000.0,1000.0
245475,19,D. Pakulski,Zagłębie Lubin,Poland,RM,Right,217000.0,100000.0,1000.0
244966,20,A. Al Dhafeeri,Al Batin,Saudi Arabia,CM,Right,,100000.0,4000.0
240871,18,M. Saavedra,Audax Italiano,Chile,ST,Right,277000.0,140000.0,1000.0
243176,19,S. Wolf,FC Luzern,Switzerland,CM,Right,270000.0,130000.0,1000.0
236009,18,C. John,Wolverhampton Wanderers,England,CB,Left,328000.0,130000.0,3000.0
242409,29,Jin Hui,Beijing Renhe FC,China PR,ST,Right,151000.0,70000.0,2000.0
245993,17,T. Renaud,FC Lorient,France,CDM,Right,358000.0,130000.0,1000.0
241642,19,J. Finnerty,Bohemian FC,Republic of Ireland,LCB,Right,283000.0,130000.0,1000.0
239084,17,K. Ackermann,BK Häcken,Sweden,CM,Right,338000.0,150000.0,1000.0
241644,18,J. Romanski,Swindon Town,England,LB,Left,176000.0,90000.0,1000.0
230129,21,D. Gutiérrez,CD Palestino,Canada,LM,Left,186000.0,120000.0,1000.0
243185,19,P. Wiśniewski,Górnik Zabrze,Poland,RB,Right,124000.0,90000.0,1000.0
244465,18,J. Hamilton,Livingston FC,Scotland,ST,Right,428000.0,140000.0,1000.0
222195,25,Zhao Xuebin,Dalian YiFang FC,China PR,ST,Right,200000.0,90000.0,2000.0
239859,21,Li Hailong,Shandong Luneng TaiShan FC,China PR,RB,Right,235000.0,100000.0,2000.0
243699,21,F. Ibsen,FC København,Denmark,GK,Right,135000.0,90000.0,1000.0
245747,18,B. Rivera,CD Everton de Viña del Mar,Chile,RDM,Right,257000.0,130000.0,1000.0
234228,20,R. McCrorie,Rangers FC,Scotland,GK,Right,291000.0,120000.0,3000.0
246004,17,D. Ojo,Yeovil Town,Italy,LB,Left,238000.0,100000.0,1000.0
241398,19,A. Parsons,Bristol City,England,CB,Right,328000.0,130000.0,2000.0
242422,17,J. Doherty,Sheffield United,Republic of Ireland,CDM,Right,348000.0,120000.0,1000.0
243958,17,N. Geisler,FC Energie Cottbus,Germany,RCM,Right,270000.0,130000.0,1000.0
246006,20,C. Devlin,Sydney FC,Australia,CM,Right,281000.0,150000.0,1000.0
245239,17,M. Kulke,SG Dynamo Dresden,Germany,CM,Right,289000.0,130000.0,1000.0
244984,18,L. Pellegrini,AC Ajaccio,France,LB,Left,309000.0,130000.0,1000.0
246264,19,J. Scholz,1. FC Kaiserslautern,Germany,CB,Left,270000.0,130000.0,1000.0
241401,18,S. Moloney,Bury,England,GK,Right,110000.0,60000.0,1000.0
245753,23,Y. Omoto,V-Varen Nagasaki,Japan,RM,Right,119000.0,90000.0,1000.0
222714,21,C. Lemonheigh-Evans,Bristol City,Wales,ST,Right,252000.0,120000.0,5000.0
242682,18,K. O'Sullivan,Limerick FC,Republic of Ireland,RM,Right,193000.0,110000.0,1000.0
238334,20,D. Higgins,Kilmarnock,Scotland,CB,Right,215000.0,110000.0,1000.0
244478,18,K. Krzepisz,Arka Gdynia,Poland,GK,Right,109000.0,70000.0,1000.0
240383,18,O. Edlund,Hammarby IF,Sweden,ST,Right,160000.0,110000.0,1000.0
245507,19,Y. Al Qarni,Al Ahli,Saudi Arabia,CDM,Right,233000.0,100000.0,2000.0
239876,20,Y. Maouche,FC Zürich,France,CM,Right,228000.0,110000.0,2000.0
241413,19,L. Hedlund,BK Häcken,Sweden,LW,Right,244000.0,130000.0,1000.0
245511,18,J. Wicks,Millwall,England,CM,Left,303000.0,120000.0,1000.0
244232,18,S. Haubrock,VfL Osnabrück,Germany,CB,Right,228000.0,110000.0,1000.0
243467,20,A. Estacio,Deportivo Pasto,Colombia,LM,Right,257000.0,130000.0,1000.0
245515,18,J. Brändle,1. FC Heidenheim 1846,Germany,LB,Left,239000.0,110000.0,1000.0
234508,21,C. Singh,,India,,Right,,0.0,0.0
228369,20,J. Walton,Barnsley,England,GK,Right,261000.0,110000.0,1000.0
243729,18,N. Sette,Melbourne Victory,Australia,RW,Right,225000.0,120000.0,1000.0
241426,18,K. Sparta,AFC Wimbledon,Australia,CAM,Right,285000.0,120000.0,1000.0
243730,19,T. Crawford,Notts County,England,CAM,Right,195000.0,100000.0,1000.0
239893,19,C. Coxe,Cardiff City,Wales,RB,Right,289000.0,110000.0,2000.0
241429,20,A. Crookes,Lincoln City,England,LB,Left,,80000.0,4000.0
239895,19,J. Waite,Cardiff City,Wales,CM,Right,341000.0,130000.0,3000.0
241943,20,L. Pierre,AC Ajaccio,Haiti,ST,Right,309000.0,130000.0,1000.0
241438,19,K. Mooney,Cheltenham Town,England,ST,Right,,130000.0,2000.0
246046,19,J. Piggott,Morecambe,England,ST,Right,,130000.0,4000.0
242463,20,F. Figueroa,Atlético Huila,Venezuela,CAM,Right,217000.0,110000.0,1000.0
245280,19,R. Harrington,Aberdeen,Wales,RB,Right,238000.0,100000.0,1000.0
242977,20,F. Sasmay,CD Antofagasta,Chile,LM,Left,155000.0,100000.0,1000.0
238373,19,L. Rivas,Deportes Tolima,Colombia,GK,Right,203000.0,100000.0,1000.0
225831,24,R. Gorman,Bray Wanderers,Republic of Ireland,CB,Right,114000.0,70000.0,1000.0
241959,18,D. Smith,Portsmouth,England,ST,Right,285000.0,120000.0,1000.0
231722,21,A. Long,FC Sochaux-Montbéliard,France,GK,Right,156000.0,80000.0,1000.0
241962,24,M. Tomizawa,V-Varen Nagasaki,Japan,GK,Right,80000.0,60000.0,1000.0
224555,24,Xu Jiamin,Beijing Renhe FC,China PR,GK,Right,134000.0,60000.0,1000.0
244014,18,E. Löder,FC Erzgebirge Aue,Germany,CAM,Right,140000.0,80000.0,1000.0
239407,19,O. Breistøl,Sandefjord Fotball,Norway,CM,Right,206000.0,110000.0,1000.0
244015,19,M. Schlosser,FC Erzgebirge Aue,Germany,GK,Right,123000.0,70000.0,1000.0
234801,19,L. Talbro,FC Nordsjælland,Denmark,RB,Right,206000.0,110000.0,1000.0
240433,18,E. Banza,HJK Helsinki,Congo,RW,Right,333000.0,120000.0,1000.0
245041,17,Zhu Chenjie,Shanghai Greenland Shenhua FC,China PR,CB,Right,378000.0,120000.0,1000.0
243252,18,T. Hamer,Oldham Athletic,England,RB,Right,303000.0,110000.0,1000.0
243253,19,K. Agudelo,Atlético Huila,Colombia,LCM,Right,257000.0,130000.0,1000.0
244534,22,D. Szczerbal,Śląsk Wrocław,Poland,GK,Right,71000.0,50000.0,1000.0
240952,23,F. Niang,La Berrichonne de Châteauroux,Senegal,CM,Right,156000.0,80000.0,1000.0
230971,21,N. Tzanev,AFC Wimbledon,New Zealand,GK,Right,156000.0,80000.0,1000.0
241216,19,Y. Suzuki,FC Tokyo,Japan,CM,Left,244000.0,130000.0,1000.0
237889,19,J. Keaney,Sligo Rovers,Republic of Ireland,RCM,Right,239000.0,110000.0,1000.0
242503,21,E. Williamson,Santa Clara,United States,CAM,Right,,100000.0,1000.0
244551,18,F. Majchrowicz,Cracovia,Poland,GK,Right,124000.0,80000.0,1000.0
246087,19,A. Estrada,San Luis de Quillota,Chile,CM,Left,155000.0,100000.0,1000.0
232009,21,D. Feka,FC Luzern,Kosovo,CDM,Left,116000.0,70000.0,1000.0
244554,17,J. Dodd,Exeter City,England,CM,Right,238000.0,100000.0,1000.0
231243,21,G. Hurst,St. Johnstone FC,Scotland,ST,Right,309000.0,130000.0,1000.0
241483,21,Lei Wenjie,Shanghai SIPG FC,China PR,ST,Right,240000.0,100000.0,2000.0
244811,19,D. Bumberger,LASK Linz,Austria,CB,Left,149000.0,90000.0,1000.0
240205,22,D. Diaz,San Luis de Quillota,Chile,RB,Right,124000.0,80000.0,1000.0
244557,18,S. Sarıkaya,Sivasspor,Turkey,CM,Right,315000.0,120000.0,1000.0
244813,17,M. Zapytowski,Wisła Płock,Poland,GK,Right,109000.0,70000.0,1000.0
244815,18,A. Piróg,Korona Kielce,Poland,CM,Right,155000.0,100000.0,1000.0
245843,21,L. Allan,Hibernian,Scotland,ST,Right,176000.0,90000.0,1000.0
242773,21,D. Valdelamar,Independiente Santa Fe,Colombia,CM,Right,144000.0,90000.0,1000.0
244565,17,E. Erhahon,St. Mirren,Scotland,LB,Left,330000.0,120000.0,1000.0
244310,18,K. Jaksik,Górnik Zabrze,Poland,RB,Right,124000.0,80000.0,1000.0
244311,19,Lucas Ribeiro,Valenciennes FC,Brazil,LM,Left,309000.0,130000.0,1000.0
242009,24,G. Comerford,Cork City,Republic of Ireland,LB,Left,195000.0,70000.0,1000.0
244825,17,B. Yáñez,Unión Española,Chile,LW,Left,237000.0,120000.0,1000.0
236634,18,H. Stenevik,SK Brann,Norway,LW,Right,225000.0,120000.0,1000.0
227676,21,M. Kennedy,Charlton Athletic,Northern Ireland,RM,Right,195000.0,100000.0,1000.0
233820,21,S. Sinyan,Lillestrøm SK,Norway,CM,Right,131000.0,90000.0,1000.0
237919,20,K. Yoshio,Yokohama F. Marinos,Japan,CAM,Left,116000.0,80000.0,1000.0
220258,29,R. Rode,Waterford FC,Latvia,CB,Left,81000.0,50000.0,1000.0
233058,19,A. Bahtijar,GIF Sundsvall,Sweden,CM,Right,145000.0,100000.0,1000.0
243042,19,N. Kastenhofer,Hallescher FC,Germany,CB,Right,228000.0,110000.0,1000.0
244323,19,S. Heil,SC Paderborn 07,Germany,CB,Right,158000.0,90000.0,1000.0
244069,19,M. Schragl,Karlsruher SC,Austria,GK,Right,208000.0,100000.0,1000.0
244326,18,P. Selkos,SC Paderborn 07,Greece,ST,Left,261000.0,120000.0,1000.0
244071,19,J. Hanek,Karlsruher SC,Germany,CM,Right,165000.0,100000.0,1000.0
231273,20,B. Manosalva,CD Huachipato,Chile,GK,Right,109000.0,70000.0,1000.0
240489,17,M. Christiansen,Lillestrøm SK,Norway,GK,Right,87000.0,60000.0,1000.0
237930,18,S. Hausner,Aarhus GF,Denmark,CB,Left,206000.0,110000.0,1000.0
245866,18,L. Pelletier,RC Strasbourg Alsace,France,GK,Right,263000.0,100000.0,1000.0
243566,17,T. Herbots,Sint-Truidense VV,Belgium,GK,Right,250000.0,100000.0,1000.0
237167,26,R. Miura,Júbilo Iwata,Japan,GK,Right,66000.0,50000.0,1000.0
237168,23,M. Matsumoto,Júbilo Iwata,Japan,CM,Right,131000.0,90000.0,1000.0
246130,19,S. Jamieson,St. Mirren,Scotland,ST,Left,309000.0,130000.0,1000.0
245619,18,T. Nishiyama,Yokohama F. Marinos,Japan,CB,Right,206000.0,110000.0,1000.0
241268,20,Felipe Ferreyra,Curicó Unido,Brazil,ST,Right,257000.0,130000.0,1000.0
244598,20,Y. Kaiser,FC Basel 1893,Switzerland,CB,Right,136000.0,80000.0,2000.0
244089,19,T. Hara,FC Tokyo,Japan,ST,Right,244000.0,130000.0,1000.0
239739,20,A. Ocejo,Santos Laguna,Mexico,LM,Left,171000.0,90000.0,2000.0
244091,19,N. Ochojski,SC Fortuna Köln,Germany,CDM,Right,149000.0,90000.0,1000.0
234365,18,K. Krygård,FK Haugesund,Norway,ST,Right,131000.0,90000.0,1000.0
243069,21,Cui Jingming,Changchun Yatai FC,China PR,CM,Right,212000.0,90000.0,1000.0
242302,19,B. Servania,FC Dallas,United States,CAM,Right,276000.0,130000.0,1000.0
244094,19,L. Langhans,FC Würzburger Kickers,Germany,RM,Right,228000.0,110000.0,1000.0
237952,19,C. Farren,Derry City,Northern Ireland,ST,Right,175000.0,100000.0,1000.0
234114,19,K. Yao,Charlton Athletic,England,CB,Right,261000.0,110000.0,1000.0
240003,19,D. Karimani,SC Paderborn 07,Kosovo,CAM,Left,283000.0,130000.0,1000.0
240006,21,T. Mannek,SC Paderborn 07,Germany,ST,Right,158000.0,90000.0,2000.0
245638,17,M. Twarowski,Jagiellonia Białystok,Poland,ST,Right,237000.0,120000.0,1000.0
227975,19,H. Fossdal,FK Haugesund,Norway,GK,Right,188000.0,100000.0,1000.0
232839,20,M. Muheim,FC St. Gallen,Switzerland,LM,Left,270000.0,130000.0,2000.0
235912,21,K. Al Mozaibri,Al Batin,Saudi Arabia,GK,Right,130000.0,70000.0,1000.0
240008,18,A. Papadopoulos,VfR Aalen,Germany,CB,Right,270000.0,110000.0,1000.0
245384,18,P. Buch Christiansen,SønderjyskE,Denmark,ST,Right,225000.0,120000.0,1000.0
224650,27,Sun Kai,Shanghai Greenland Shenhua FC,China PR,LB,Left,108000.0,50000.0,2000.0
242058,22,K. Shibato,Urawa Red Diamonds,Japan,CDM,Right,120000.0,80000.0,1000.0
246154,17,L. McCarron,Carlisle United,England,RW,Right,156000.0,80000.0,1000.0
245899,17,H. Hernández,Atlético Huila,Colombia,CM,Right,237000.0,120000.0,1000.0
244620,18,L. Jacot,FC Luzern,Switzerland,GK,Right,,100000.0,1000.0
240525,18,M. Bildøy,SK Brann,Norway,RW,Right,225000.0,120000.0,1000.0
241293,23,Wang Min,Chongqing Dangdai Lifan FC SWM Team,China PR,GK,Right,141000.0,60000.0,1000.0
241294,25,Li Fang,Chongqing Dangdai Lifan FC SWM Team,China PR,RB,Right,134000.0,60000.0,1000.0
236431,25,E. Alarcón,Patronato,Argentina,GK,Right,76000.0,50000.0,2000.0
243599,20,P. Ouaneh,FC Lorient,France,CB,Left,176000.0,90000.0,1000.0
243088,22,Zhong Yihao,Guangzhou Evergrande Taobao FC,China PR,RW,Right,182000.0,80000.0,2000.0
225427,22,S. Arango,Boyacá Chicó FC,Colombia,GK,Right,109000.0,70000.0,1000.0
243603,19,L. Ranger,Lillestrøm SK,Norway,RB,Right,206000.0,110000.0,1000.0
242068,18,L. Moser,1. FC Union Berlin,Germany,GK,Right,223000.0,100000.0,1000.0
238230,18,J. Campaz,Deportes Tolima,Colombia,LM,Left,312000.0,130000.0,1000.0
234393,20,M. Ramkilde,Aalborg BK,Denmark,ST,Right,160000.0,110000.0,2000.0
241305,21,Chen Weiming,Guangzhou R&F; FC,China PR,RB,Right,188000.0,80000.0,1000.0
228250,23,H. Al Ruwaili,Al Taawoun,Saudi Arabia,RB,Right,148000.0,70000.0,2000.0
238746,18,K. Laskoś,Wisła Kraków,Poland,CB,Right,217000.0,110000.0,1000.0
244122,18,J. Nahr,FC Carl Zeiss Jena,Germany,ST,Right,249000.0,120000.0,1000.0
236702,19,R. Ogle,Accrington Stanley,Australia,RB,Right,176000.0,90000.0,1000.0
242590,20,S. Fukahori,Nagoya Grampus,Japan,ST,Right,145000.0,100000.0,1000.0
244895,17,A. Yusuf,IFK Göteborg,Nigeria,CM,Right,225000.0,120000.0,1000.0
236707,20,M. Bazi,IFK Norrköping,Sweden,CM,Right,244000.0,130000.0,1000.0
244132,18,L. Sedlak,FC Carl Zeiss Jena,Germany,GK,Right,166000.0,80000.0,1000.0
246180,17,A. Bates,Walsall,England,CM,Right,285000.0,120000.0,1000.0
243109,21,Wen Junjie,Tianjin Quanjian FC,China PR,CB,Right,212000.0,90000.0,2000.0
11430,35,J. McCombe,Lincoln City,England,CB,Right,18000.0,10000.0,2000.0
240295,20,S. Warde,Colchester United,Republic of Ireland,CM,Right,195000.0,100000.0,2000.0
