id,acceleration,balance,ballcontrol,crossing,dribbling,finishing,jumping,overall,positioning,stamina
232549,25.0,44.0,17.0,11.0,16.0,10.0,48.0,60,7.0,21.0
233829,73.0,79.0,50.0,50.0,64.0,30.0,60.0,60,50.0,65.0
244581,75.0,59.0,57.0,44.0,62.0,32.0,62.0,60,52.0,64.0
224870,71.0,73.0,51.0,31.0,52.0,64.0,60.0,60,59.0,50.0
182118,76.0,69.0,64.0,61.0,63.0,52.0,55.0,60,61.0,62.0
228199,80.0,81.0,60.0,62.0,62.0,59.0,48.0,60,61.0,53.0
242023,74.0,70.0,56.0,58.0,62.0,22.0,58.0,60,45.0,64.0
241256,76.0,67.0,53.0,42.0,42.0,31.0,62.0,60,37.0,73.0
244840,76.0,62.0,60.0,60.0,58.0,32.0,60.0,60,50.0,65.0
245864,84.0,72.0,51.0,48.0,62.0,61.0,62.0,60,59.0,51.0
53352,46.0,71.0,65.0,45.0,55.0,33.0,75.0,60,49.0,79.0
241001,68.0,84.0,63.0,52.0,66.0,65.0,38.0,60,55.0,58.0
243049,69.0,63.0,60.0,57.0,57.0,44.0,65.0,60,45.0,54.0
243305,67.0,69.0,61.0,45.0,64.0,55.0,68.0,60,44.0,68.0
245353,55.0,69.0,54.0,36.0,47.0,74.0,63.0,60,60.0,52.0
228714,79.0,84.0,62.0,47.0,61.0,60.0,69.0,60,59.0,58.0
239466,67.0,69.0,63.0,36.0,59.0,66.0,62.0,60,62.0,51.0
233067,49.0,46.0,28.0,12.0,20.0,18.0,63.0,60,7.0,23.0
245867,84.0,85.0,66.0,56.0,67.0,48.0,44.0,60,45.0,45.0
205932,72.0,63.0,60.0,50.0,59.0,59.0,62.0,60,59.0,64.0
233324,27.0,31.0,16.0,11.0,11.0,9.0,45.0,60,5.0,16.0
239468,44.0,74.0,59.0,49.0,54.0,34.0,55.0,60,40.0,58.0
245612,67.0,60.0,54.0,59.0,58.0,36.0,64.0,60,41.0,62.0
198253,32.0,35.0,17.0,17.0,11.0,11.0,54.0,60,11.0,28.0
234861,54.0,61.0,44.0,26.0,37.0,24.0,72.0,60,25.0,52.0
243821,62.0,65.0,58.0,63.0,60.0,60.0,43.0,60,52.0,46.0
223599,58.0,78.0,62.0,52.0,59.0,50.0,65.0,60,58.0,70.0
231536,76.0,74.0,62.0,60.0,62.0,58.0,49.0,60,53.0,53.0
220529,60.0,61.0,60.0,55.0,60.0,50.0,67.0,60,59.0,68.0
236657,62.0,65.0,59.0,62.0,50.0,37.0,59.0,60,56.0,56.0
242545,75.0,80.0,59.0,62.0,65.0,60.0,72.0,60,55.0,60.0
244081,64.0,53.0,55.0,49.0,45.0,51.0,63.0,60,49.0,53.0
237426,20.0,46.0,19.0,11.0,10.0,8.0,57.0,60,6.0,41.0
241522,65.0,64.0,59.0,30.0,56.0,61.0,66.0,60,59.0,58.0
220531,52.0,59.0,47.0,46.0,41.0,32.0,70.0,60,49.0,78.0
244851,62.0,63.0,41.0,34.0,33.0,29.0,74.0,60,31.0,61.0
240500,64.0,60.0,55.0,51.0,22.0,21.0,65.0,60,28.0,55.0
232053,93.0,93.0,59.0,48.0,61.0,61.0,70.0,60,64.0,84.0
214902,67.0,65.0,54.0,57.0,52.0,48.0,68.0,60,41.0,69.0
233846,81.0,80.0,50.0,46.0,57.0,42.0,73.0,60,51.0,80.0
242294,54.0,67.0,64.0,45.0,55.0,42.0,59.0,60,41.0,66.0
243574,75.0,82.0,51.0,55.0,66.0,26.0,73.0,60,47.0,70.0
244086,81.0,79.0,55.0,60.0,57.0,32.0,71.0,60,52.0,76.0
232568,55.0,58.0,52.0,42.0,24.0,24.0,67.0,60,29.0,52.0
240504,69.0,77.0,65.0,61.0,65.0,55.0,44.0,60,54.0,57.0
237433,59.0,79.0,56.0,58.0,52.0,53.0,65.0,60,56.0,60.0
243321,80.0,53.0,58.0,34.0,61.0,61.0,64.0,60,60.0,61.0
244859,62.0,55.0,63.0,42.0,54.0,29.0,58.0,60,29.0,55.0
245371,69.0,61.0,60.0,51.0,62.0,36.0,57.0,60,62.0,61.0
202364,66.0,57.0,61.0,63.0,62.0,52.0,42.0,60,62.0,68.0
245372,66.0,74.0,68.0,52.0,60.0,48.0,54.0,60,54.0,49.0
121980,31.0,36.0,21.0,7.0,9.0,11.0,62.0,60,12.0,22.0
200061,61.0,72.0,59.0,53.0,60.0,62.0,70.0,60,56.0,50.0
233085,26.0,29.0,16.0,9.0,10.0,9.0,52.0,60,6.0,22.0
234877,22.0,23.0,17.0,10.0,6.0,8.0,30.0,60,4.0,19.0
242045,66.0,73.0,61.0,55.0,62.0,53.0,52.0,60,55.0,69.0
245373,62.0,66.0,60.0,45.0,64.0,58.0,57.0,60,46.0,51.0
219774,71.0,78.0,62.0,52.0,69.0,47.0,53.0,60,58.0,47.0
234110,72.0,47.0,60.0,56.0,62.0,56.0,33.0,60,57.0,51.0
241534,66.0,67.0,50.0,47.0,51.0,29.0,68.0,60,44.0,65.0
242559,76.0,92.0,57.0,44.0,64.0,55.0,66.0,60,61.0,63.0
242815,73.0,83.0,65.0,44.0,63.0,50.0,77.0,60,43.0,54.0
209024,46.0,52.0,52.0,48.0,39.0,30.0,58.0,60,29.0,69.0
214656,69.0,65.0,56.0,61.0,50.0,21.0,77.0,60,35.0,72.0
241536,68.0,70.0,61.0,47.0,65.0,50.0,58.0,60,53.0,58.0
242048,80.0,68.0,60.0,46.0,61.0,59.0,70.0,60,56.0,60.0
215425,72.0,76.0,65.0,47.0,64.0,48.0,65.0,60,49.0,59.0
234369,74.0,66.0,62.0,44.0,60.0,60.0,66.0,60,59.0,62.0
235906,68.0,50.0,61.0,59.0,60.0,43.0,54.0,60,58.0,68.0
240259,74.0,71.0,62.0,60.0,64.0,50.0,56.0,60,50.0,59.0
241027,83.0,74.0,58.0,54.0,63.0,60.0,76.0,60,59.0,61.0
203396,34.0,32.0,13.0,16.0,13.0,11.0,35.0,60,13.0,17.0
228740,63.0,51.0,57.0,39.0,51.0,34.0,59.0,60,38.0,72.0
233092,63.0,65.0,64.0,55.0,63.0,47.0,65.0,60,61.0,65.0
222853,74.0,71.0,64.0,50.0,60.0,43.0,53.0,60,60.0,69.0
233093,71.0,61.0,63.0,58.0,62.0,33.0,63.0,60,50.0,71.0
234886,55.0,66.0,61.0,36.0,49.0,31.0,54.0,60,45.0,61.0
199047,53.0,55.0,60.0,41.0,56.0,59.0,76.0,60,63.0,62.0
242823,69.0,78.0,60.0,60.0,64.0,43.0,57.0,60,56.0,67.0
140424,64.0,58.0,54.0,45.0,49.0,59.0,75.0,60,60.0,85.0
172680,79.0,66.0,58.0,54.0,57.0,52.0,66.0,60,52.0,90.0
239496,69.0,77.0,63.0,60.0,69.0,57.0,50.0,60,54.0,54.0
240776,50.0,51.0,15.0,14.0,14.0,8.0,72.0,60,4.0,42.0
228745,74.0,64.0,55.0,60.0,30.0,39.0,73.0,60,50.0,59.0
234377,80.0,76.0,61.0,50.0,67.0,55.0,40.0,60,56.0,34.0
245897,42.0,32.0,18.0,11.0,9.0,8.0,54.0,60,12.0,24.0
217994,45.0,44.0,18.0,14.0,13.0,13.0,52.0,60,11.0,33.0
225674,70.0,74.0,61.0,49.0,59.0,42.0,61.0,60,50.0,82.0
240778,54.0,57.0,56.0,36.0,57.0,67.0,65.0,60,57.0,50.0
229771,59.0,55.0,48.0,51.0,48.0,21.0,75.0,60,27.0,67.0
242828,55.0,55.0,33.0,26.0,25.0,22.0,67.0,60,21.0,58.0
235405,62.0,56.0,44.0,34.0,36.0,30.0,74.0,60,27.0,67.0
237965,76.0,69.0,55.0,57.0,52.0,30.0,65.0,60,59.0,60.0
239245,79.0,55.0,58.0,43.0,60.0,59.0,58.0,60,58.0,65.0
244109,77.0,85.0,64.0,60.0,66.0,59.0,75.0,60,49.0,68.0
155534,49.0,55.0,48.0,37.0,39.0,35.0,68.0,60,33.0,66.0
231310,73.0,72.0,63.0,54.0,64.0,33.0,63.0,60,58.0,69.0
238990,73.0,77.0,61.0,41.0,57.0,60.0,66.0,60,62.0,51.0
241038,79.0,73.0,64.0,60.0,66.0,51.0,46.0,60,45.0,54.0
198543,81.0,65.0,57.0,52.0,58.0,56.0,52.0,60,56.0,71.0
229263,68.0,86.0,64.0,56.0,63.0,58.0,80.0,60,56.0,59.0
238223,31.0,49.0,23.0,12.0,18.0,10.0,62.0,60,9.0,30.0
244879,67.0,69.0,64.0,59.0,66.0,56.0,49.0,60,54.0,60.0
246415,78.0,71.0,62.0,46.0,62.0,57.0,58.0,60,59.0,42.0
243600,71.0,65.0,57.0,61.0,62.0,59.0,61.0,60,59.0,54.0
246160,60.0,42.0,51.0,34.0,40.0,28.0,41.0,60,27.0,49.0
240785,37.0,55.0,19.0,10.0,11.0,10.0,60.0,60,10.0,25.0
243601,64.0,67.0,52.0,47.0,53.0,28.0,64.0,60,44.0,67.0
245393,63.0,67.0,63.0,44.0,62.0,28.0,56.0,60,50.0,66.0
211090,35.0,39.0,24.0,16.0,14.0,15.0,42.0,60,7.0,29.0
240530,64.0,53.0,67.0,61.0,67.0,54.0,45.0,60,59.0,47.0
241298,63.0,62.0,61.0,56.0,45.0,30.0,70.0,60,34.0,62.0
208531,43.0,39.0,29.0,11.0,16.0,18.0,58.0,60,11.0,42.0
234643,29.0,36.0,15.0,13.0,11.0,9.0,58.0,60,6.0,18.0
189331,75.0,75.0,49.0,55.0,51.0,36.0,65.0,60,42.0,83.0
152724,49.0,63.0,59.0,61.0,51.0,50.0,69.0,60,54.0,63.0
240532,85.0,75.0,60.0,54.0,57.0,46.0,33.0,60,57.0,66.0
245908,75.0,65.0,63.0,54.0,63.0,32.0,57.0,60,45.0,57.0
246164,59.0,51.0,51.0,31.0,29.0,26.0,68.0,60,25.0,63.0
226197,78.0,74.0,59.0,40.0,59.0,58.0,71.0,60,58.0,72.0
238485,66.0,81.0,62.0,62.0,63.0,45.0,84.0,60,51.0,57.0
246165,70.0,77.0,57.0,54.0,66.0,58.0,45.0,60,61.0,50.0
233366,74.0,70.0,61.0,62.0,64.0,59.0,54.0,60,51.0,51.0
245398,62.0,58.0,64.0,38.0,57.0,38.0,62.0,60,42.0,54.0
201111,80.0,68.0,60.0,50.0,67.0,59.0,81.0,60,37.0,51.0
231063,80.0,80.0,60.0,52.0,61.0,53.0,55.0,60,55.0,36.0
237719,77.0,61.0,55.0,49.0,53.0,60.0,50.0,60,58.0,51.0
232856,67.0,49.0,63.0,65.0,60.0,55.0,39.0,60,62.0,62.0
203417,78.0,73.0,64.0,53.0,59.0,49.0,74.0,60,48.0,72.0
207513,62.0,78.0,60.0,53.0,60.0,52.0,86.0,60,53.0,53.0
214425,42.0,66.0,14.0,18.0,16.0,15.0,71.0,60,13.0,32.0
236697,64.0,56.0,61.0,37.0,60.0,62.0,67.0,60,55.0,60.0
176793,65.0,70.0,68.0,47.0,62.0,55.0,63.0,60,63.0,55.0
241051,71.0,68.0,62.0,58.0,60.0,59.0,40.0,60,48.0,60.0
246427,70.0,64.0,66.0,53.0,64.0,56.0,57.0,60,57.0,53.0
230812,72.0,75.0,62.0,50.0,60.0,45.0,69.0,60,52.0,72.0
227997,69.0,60.0,58.0,27.0,53.0,61.0,69.0,60,57.0,63.0
236445,56.0,48.0,52.0,29.0,36.0,21.0,78.0,60,24.0,58.0
238494,71.0,81.0,63.0,52.0,61.0,41.0,69.0,60,61.0,45.0
243358,75.0,76.0,47.0,55.0,49.0,27.0,64.0,60,46.0,64.0
229279,66.0,69.0,63.0,53.0,62.0,49.0,57.0,60,51.0,53.0
233887,57.0,54.0,61.0,45.0,54.0,34.0,60.0,60,30.0,73.0
241311,56.0,78.0,53.0,60.0,52.0,22.0,77.0,60,42.0,79.0
229536,77.0,72.0,63.0,33.0,60.0,63.0,75.0,60,63.0,60.0
243360,74.0,80.0,58.0,45.0,61.0,54.0,67.0,60,61.0,63.0
223905,69.0,57.0,47.0,45.0,46.0,35.0,64.0,60,31.0,66.0
235169,85.0,61.0,54.0,47.0,55.0,20.0,64.0,60,37.0,67.0
244897,58.0,70.0,61.0,53.0,59.0,37.0,63.0,60,33.0,73.0
242850,68.0,68.0,56.0,53.0,62.0,28.0,61.0,60,55.0,62.0
245154,64.0,49.0,60.0,33.0,47.0,71.0,62.0,60,58.0,51.0
231075,42.0,56.0,16.0,10.0,16.0,11.0,55.0,60,11.0,37.0
239267,76.0,74.0,61.0,29.0,61.0,58.0,79.0,60,55.0,66.0
213156,92.0,77.0,58.0,52.0,61.0,47.0,66.0,60,53.0,70.0
237220,79.0,70.0,58.0,56.0,60.0,39.0,75.0,60,47.0,51.0
244644,77.0,73.0,58.0,45.0,67.0,38.0,59.0,60,60.0,64.0
212133,69.0,82.0,61.0,61.0,59.0,45.0,61.0,60,58.0,51.0
236454,84.0,84.0,63.0,55.0,68.0,32.0,67.0,60,47.0,74.0
240038,67.0,78.0,61.0,36.0,73.0,61.0,59.0,60,53.0,54.0
236455,76.0,76.0,67.0,52.0,65.0,53.0,59.0,60,51.0,55.0
242599,76.0,62.0,61.0,60.0,60.0,40.0,70.0,60,55.0,68.0
242344,75.0,71.0,62.0,59.0,59.0,31.0,68.0,60,53.0,60.0
242857,55.0,39.0,39.0,29.0,24.0,24.0,70.0,60,28.0,59.0
243882,80.0,67.0,58.0,57.0,56.0,45.0,64.0,60,48.0,77.0
244906,62.0,61.0,32.0,31.0,29.0,40.0,73.0,60,24.0,62.0
239275,17.0,23.0,11.0,13.0,9.0,7.0,38.0,60,5.0,28.0
244395,82.0,78.0,62.0,54.0,65.0,52.0,36.0,60,56.0,57.0
224685,59.0,61.0,65.0,46.0,59.0,46.0,63.0,60,59.0,76.0
181933,42.0,55.0,14.0,9.0,12.0,11.0,41.0,60,10.0,38.0
224430,73.0,73.0,62.0,59.0,60.0,38.0,70.0,60,42.0,75.0
224686,83.0,72.0,59.0,44.0,62.0,55.0,64.0,60,61.0,68.0
227502,54.0,83.0,54.0,41.0,52.0,68.0,78.0,60,60.0,48.0
232366,21.0,49.0,19.0,11.0,18.0,12.0,64.0,60,8.0,24.0
233902,68.0,70.0,60.0,60.0,62.0,58.0,56.0,60,53.0,59.0
227759,77.0,66.0,61.0,60.0,63.0,46.0,58.0,60,46.0,63.0
228783,76.0,74.0,45.0,47.0,52.0,30.0,66.0,60,48.0,64.0
232367,41.0,45.0,18.0,23.0,18.0,17.0,64.0,60,17.0,35.0
240047,80.0,70.0,58.0,60.0,66.0,62.0,40.0,60,66.0,35.0
243631,66.0,71.0,64.0,52.0,65.0,53.0,54.0,60,53.0,40.0
246191,77.0,76.0,60.0,37.0,60.0,59.0,48.0,60,59.0,41.0
227760,74.0,84.0,61.0,50.0,66.0,47.0,42.0,60,50.0,69.0
237232,20.0,21.0,15.0,11.0,8.0,7.0,32.0,60,6.0,24.0
239536,73.0,70.0,61.0,57.0,62.0,43.0,54.0,60,50.0,72.0
241584,21.0,44.0,13.0,15.0,11.0,9.0,65.0,60,7.0,17.0
204721,71.0,78.0,61.0,62.0,61.0,54.0,75.0,60,57.0,64.0
236209,67.0,56.0,60.0,57.0,61.0,29.0,48.0,60,52.0,54.0
221874,64.0,67.0,64.0,39.0,63.0,43.0,56.0,60,58.0,67.0
238771,71.0,72.0,62.0,38.0,71.0,63.0,61.0,60,55.0,57.0
230836,74.0,62.0,56.0,52.0,57.0,45.0,66.0,60,53.0,69.0
242356,63.0,32.0,55.0,24.0,54.0,60.0,70.0,60,58.0,65.0
244404,62.0,61.0,40.0,32.0,38.0,26.0,72.0,60,28.0,63.0
245172,60.0,56.0,38.0,24.0,30.0,24.0,68.0,60,22.0,60.0
213686,68.0,67.0,52.0,54.0,56.0,25.0,64.0,60,49.0,59.0
222647,53.0,63.0,54.0,53.0,54.0,36.0,69.0,60,26.0,65.0
223159,60.0,49.0,54.0,45.0,49.0,31.0,72.0,60,28.0,70.0
246455,50.0,56.0,53.0,41.0,44.0,34.0,68.0,60,35.0,46.0
235960,65.0,67.0,59.0,42.0,59.0,36.0,60.0,60,59.0,54.0
237753,70.0,53.0,63.0,68.0,58.0,34.0,62.0,60,46.0,61.0
244409,24.0,41.0,17.0,10.0,7.0,7.0,65.0,60,8.0,17.0
244921,53.0,65.0,59.0,25.0,58.0,63.0,63.0,60,61.0,56.0
235194,64.0,60.0,63.0,39.0,61.0,62.0,59.0,60,61.0,55.0
243642,76.0,56.0,65.0,41.0,66.0,63.0,42.0,60,49.0,34.0
228795,72.0,66.0,51.0,40.0,58.0,62.0,75.0,60,58.0,58.0
238011,69.0,89.0,66.0,56.0,63.0,50.0,63.0,60,46.0,82.0
233404,64.0,68.0,55.0,36.0,48.0,34.0,79.0,60,56.0,73.0
233916,49.0,55.0,22.0,14.0,16.0,10.0,62.0,60,12.0,35.0
243644,65.0,60.0,41.0,54.0,32.0,24.0,56.0,60,25.0,38.0
245436,82.0,88.0,60.0,55.0,65.0,63.0,48.0,60,49.0,57.0
240829,77.0,69.0,61.0,44.0,58.0,54.0,82.0,60,58.0,80.0
230846,84.0,81.0,60.0,52.0,62.0,48.0,71.0,60,56.0,89.0
234942,77.0,73.0,63.0,57.0,61.0,52.0,58.0,60,54.0,59.0
238270,56.0,55.0,62.0,45.0,54.0,49.0,52.0,60,62.0,80.0
224447,68.0,62.0,62.0,55.0,57.0,42.0,62.0,60,41.0,52.0
240063,32.0,22.0,12.0,13.0,6.0,8.0,71.0,60,7.0,29.0
240319,68.0,67.0,68.0,53.0,69.0,49.0,60.0,60,44.0,60.0
241343,80.0,50.0,48.0,28.0,52.0,15.0,76.0,60,53.0,68.0
224705,71.0,70.0,45.0,67.0,53.0,63.0,41.0,60,69.0,59.0
240577,60.0,68.0,60.0,41.0,61.0,53.0,63.0,60,55.0,57.0
189377,71.0,48.0,53.0,56.0,58.0,59.0,58.0,60,63.0,69.0
192961,35.0,50.0,18.0,11.0,15.0,13.0,49.0,60,10.0,28.0
213698,62.0,68.0,66.0,56.0,64.0,61.0,36.0,60,58.0,33.0
241090,67.0,59.0,61.0,37.0,59.0,62.0,67.0,60,52.0,46.0
241858,53.0,55.0,51.0,32.0,47.0,27.0,64.0,60,33.0,55.0
244419,75.0,70.0,57.0,55.0,62.0,41.0,61.0,60,57.0,65.0
104900,24.0,37.0,15.0,12.0,9.0,10.0,54.0,60,9.0,29.0
235205,80.0,70.0,35.0,46.0,58.0,29.0,63.0,60,48.0,72.0
243397,22.0,45.0,13.0,12.0,12.0,10.0,54.0,60,7.0,40.0
227526,55.0,59.0,50.0,45.0,34.0,38.0,61.0,60,24.0,60.0
245702,64.0,73.0,62.0,49.0,64.0,49.0,57.0,60,53.0,56.0
211144,77.0,78.0,64.0,58.0,65.0,45.0,41.0,60,56.0,63.0
157128,49.0,53.0,61.0,63.0,63.0,57.0,71.0,60,58.0,55.0
243144,60.0,56.0,43.0,30.0,23.0,22.0,65.0,60,25.0,67.0
244680,74.0,87.0,61.0,54.0,61.0,48.0,54.0,60,50.0,53.0
235209,68.0,67.0,62.0,56.0,61.0,49.0,66.0,60,57.0,68.0
241865,79.0,76.0,60.0,55.0,58.0,61.0,53.0,60,53.0,52.0
151498,65.0,72.0,53.0,62.0,60.0,56.0,71.0,60,57.0,58.0
242122,69.0,68.0,47.0,41.0,44.0,36.0,79.0,60,36.0,64.0
244170,59.0,60.0,61.0,48.0,59.0,43.0,58.0,60,61.0,58.0
239307,74.0,70.0,64.0,58.0,66.0,41.0,70.0,60,57.0,54.0
239819,70.0,84.0,56.0,45.0,65.0,34.0,63.0,60,50.0,66.0
242635,68.0,62.0,57.0,38.0,48.0,40.0,73.0,60,31.0,70.0
231116,24.0,56.0,25.0,14.0,14.0,9.0,60.0,60,7.0,27.0
239308,76.0,80.0,66.0,58.0,64.0,48.0,72.0,60,46.0,51.0
237773,72.0,67.0,48.0,50.0,58.0,30.0,57.0,60,46.0,56.0
240333,57.0,58.0,32.0,28.0,30.0,26.0,67.0,60,23.0,65.0
244941,74.0,66.0,63.0,55.0,61.0,59.0,46.0,60,60.0,65.0
232654,25.0,44.0,16.0,11.0,8.0,9.0,59.0,60,4.0,21.0
237518,72.0,76.0,65.0,61.0,68.0,62.0,64.0,60,59.0,53.0
240334,54.0,57.0,41.0,34.0,34.0,25.0,70.0,60,32.0,58.0
212175,43.0,60.0,18.0,13.0,8.0,19.0,57.0,60,15.0,37.0
211152,68.0,71.0,61.0,54.0,62.0,41.0,64.0,60,47.0,72.0
237776,26.0,49.0,18.0,14.0,11.0,8.0,65.0,60,9.0,22.0
239568,58.0,47.0,34.0,29.0,23.0,31.0,67.0,60,34.0,59.0
220882,73.0,67.0,60.0,57.0,61.0,56.0,59.0,60,54.0,69.0
228562,46.0,57.0,20.0,17.0,19.0,12.0,56.0,60,18.0,44.0
242643,59.0,55.0,61.0,45.0,56.0,31.0,65.0,60,39.0,55.0
244691,54.0,37.0,38.0,27.0,30.0,26.0,63.0,60,28.0,40.0
207828,62.0,68.0,55.0,41.0,47.0,63.0,67.0,60,60.0,59.0
242132,72.0,67.0,49.0,52.0,50.0,25.0,56.0,60,37.0,75.0
243156,68.0,62.0,57.0,43.0,56.0,37.0,59.0,60,58.0,64.0
204501,89.0,52.0,54.0,52.0,52.0,40.0,75.0,60,39.0,68.0
226261,73.0,87.0,58.0,54.0,64.0,49.0,65.0,60,50.0,62.0
237525,25.0,26.0,11.0,15.0,9.0,7.0,61.0,60,6.0,20.0
238037,57.0,56.0,47.0,30.0,28.0,26.0,71.0,60,32.0,61.0
239573,21.0,47.0,14.0,10.0,11.0,8.0,63.0,60,6.0,28.0
241877,71.0,62.0,53.0,41.0,61.0,63.0,58.0,60,58.0,54.0
243925,26.0,20.0,17.0,11.0,8.0,7.0,37.0,60,7.0,23.0
244437,72.0,72.0,57.0,58.0,58.0,54.0,72.0,60,62.0,65.0
246229,62.0,62.0,56.0,45.0,52.0,34.0,68.0,60,36.0,70.0
226006,68.0,63.0,61.0,56.0,57.0,28.0,69.0,60,37.0,65.0
211415,22.0,47.0,62.0,31.0,45.0,57.0,70.0,60,62.0,54.0
239575,51.0,44.0,38.0,32.0,32.0,24.0,71.0,60,29.0,59.0
246231,69.0,58.0,68.0,51.0,63.0,52.0,50.0,60,47.0,41.0
232920,77.0,68.0,55.0,53.0,53.0,37.0,62.0,60,53.0,72.0
242136,69.0,60.0,62.0,43.0,64.0,46.0,60.0,60,51.0,63.0
226521,66.0,71.0,62.0,64.0,61.0,48.0,84.0,60,39.0,79.0
173785,63.0,61.0,64.0,48.0,50.0,36.0,74.0,60,49.0,74.0
240345,75.0,68.0,62.0,27.0,64.0,58.0,54.0,60,62.0,63.0
240857,62.0,77.0,62.0,46.0,63.0,39.0,53.0,60,39.0,67.0
244953,67.0,81.0,60.0,57.0,58.0,52.0,61.0,60,60.0,66.0
139482,68.0,70.0,56.0,51.0,56.0,51.0,77.0,60,50.0,81.0
220635,62.0,78.0,58.0,48.0,57.0,48.0,81.0,60,55.0,74.0
228315,68.0,81.0,58.0,49.0,59.0,45.0,66.0,60,50.0,79.0
233435,47.0,49.0,45.0,30.0,32.0,23.0,76.0,60,26.0,62.0
238043,83.0,72.0,57.0,39.0,59.0,62.0,59.0,60,59.0,60.0
242139,70.0,78.0,61.0,55.0,58.0,56.0,52.0,60,54.0,63.0
243931,65.0,70.0,63.0,59.0,61.0,55.0,51.0,60,56.0,46.0
245979,57.0,63.0,45.0,47.0,42.0,26.0,56.0,60,36.0,69.0
238044,77.0,76.0,49.0,55.0,54.0,28.0,67.0,60,50.0,72.0
197597,70.0,62.0,65.0,48.0,62.0,53.0,61.0,60,55.0,54.0
222173,47.0,81.0,56.0,42.0,57.0,42.0,74.0,60,52.0,75.0
225757,75.0,66.0,60.0,46.0,58.0,53.0,57.0,60,56.0,59.0
237277,71.0,73.0,60.0,63.0,60.0,57.0,77.0,60,54.0,65.0
242397,16.0,25.0,12.0,12.0,5.0,9.0,31.0,60,5.0,19.0
243677,48.0,55.0,47.0,50.0,36.0,21.0,67.0,60,40.0,56.0
246237,66.0,56.0,59.0,52.0,63.0,61.0,51.0,60,58.0,58.0
222174,61.0,76.0,58.0,45.0,58.0,48.0,65.0,60,54.0,68.0
227806,55.0,67.0,64.0,58.0,63.0,52.0,45.0,60,49.0,67.0
238046,70.0,67.0,63.0,52.0,63.0,59.0,55.0,60,63.0,69.0
209887,76.0,65.0,58.0,59.0,57.0,48.0,70.0,60,47.0,79.0
227040,64.0,60.0,57.0,31.0,55.0,57.0,71.0,60,56.0,65.0
241632,74.0,75.0,61.0,62.0,65.0,58.0,50.0,60,53.0,60.0
223969,68.0,81.0,62.0,56.0,59.0,51.0,44.0,60,53.0,67.0
232161,54.0,47.0,57.0,41.0,50.0,31.0,62.0,60,41.0,68.0
242401,67.0,54.0,60.0,44.0,63.0,38.0,64.0,60,46.0,67.0
205026,66.0,59.0,61.0,40.0,57.0,42.0,63.0,60,57.0,64.0
212450,81.0,65.0,57.0,60.0,58.0,54.0,54.0,60,55.0,53.0
233954,78.0,74.0,61.0,57.0,58.0,33.0,58.0,60,46.0,59.0
234466,59.0,73.0,57.0,49.0,57.0,38.0,65.0,60,54.0,63.0
243938,88.0,64.0,52.0,56.0,55.0,48.0,57.0,60,44.0,64.0
245986,59.0,67.0,63.0,54.0,59.0,38.0,62.0,60,55.0,57.0
199139,43.0,48.0,55.0,54.0,43.0,37.0,58.0,60,43.0,58.0
222180,78.0,77.0,55.0,59.0,47.0,34.0,55.0,60,36.0,82.0
229604,51.0,68.0,45.0,35.0,47.0,22.0,73.0,60,30.0,50.0
229860,32.0,33.0,22.0,10.0,14.0,18.0,54.0,60,11.0,36.0
244452,71.0,67.0,60.0,61.0,61.0,51.0,71.0,60,56.0,62.0
245220,62.0,49.0,48.0,32.0,33.0,21.0,64.0,60,22.0,67.0
232677,52.0,71.0,60.0,51.0,60.0,56.0,67.0,60,46.0,68.0
235237,38.0,35.0,25.0,11.0,16.0,10.0,82.0,60,7.0,28.0
239333,69.0,81.0,62.0,58.0,67.0,50.0,39.0,60,55.0,46.0
242662,54.0,53.0,42.0,43.0,32.0,23.0,52.0,60,23.0,61.0
244454,83.0,70.0,62.0,53.0,65.0,54.0,70.0,60,55.0,65.0
204007,73.0,68.0,59.0,41.0,58.0,62.0,49.0,60,59.0,70.0
222695,38.0,36.0,21.0,18.0,14.0,18.0,53.0,60,11.0,21.0
227815,77.0,84.0,59.0,52.0,64.0,54.0,62.0,60,58.0,49.0
229607,66.0,72.0,61.0,56.0,61.0,40.0,59.0,60,48.0,73.0
233703,78.0,62.0,58.0,55.0,62.0,57.0,74.0,60,58.0,59.0
202984,50.0,74.0,58.0,65.0,57.0,70.0,58.0,60,70.0,81.0
226792,51.0,55.0,46.0,23.0,44.0,16.0,73.0,60,20.0,54.0
228072,66.0,61.0,58.0,66.0,57.0,55.0,64.0,60,45.0,68.0
228584,71.0,76.0,58.0,37.0,55.0,53.0,72.0,60,52.0,74.0
231144,47.0,34.0,44.0,32.0,28.0,27.0,64.0,60,29.0,66.0
234472,58.0,57.0,50.0,51.0,54.0,40.0,61.0,60,43.0,67.0
236008,76.0,81.0,62.0,48.0,59.0,64.0,64.0,60,59.0,50.0
239848,41.0,31.0,34.0,37.0,31.0,21.0,69.0,60,28.0,66.0
243432,53.0,63.0,60.0,38.0,58.0,54.0,55.0,60,52.0,56.0
233961,64.0,55.0,59.0,57.0,62.0,60.0,62.0,60,62.0,70.0
231914,30.0,32.0,12.0,14.0,10.0,8.0,60.0,60,7.0,28.0
244714,85.0,70.0,65.0,53.0,67.0,53.0,37.0,60,55.0,50.0
231147,64.0,71.0,58.0,48.0,60.0,61.0,79.0,60,61.0,60.0
223468,67.0,66.0,58.0,47.0,60.0,55.0,49.0,60,58.0,44.0
